Timestamp,Open,High,Low,Close,Volume
"Feb 01, 2024",42838.0,42856.0,42838.0,42848.0,0.654132
"Feb 02, 2024",42900.0,42917.0,42900.0,42908.0,8.96747317
"Feb 03, 2024",43051.0,43063.0,43049.0,43051.0,1.00734766
"Feb 04, 2024",42770.0,42777.0,42770.0,42777.0,0.01549409
"Feb 05, 2024",42686.0,42686.0,42662.0,42663.0,0.14651206
"Feb 06, 2024",43180.0,43183.0,43170.0,43170.0,0.03301537
"Feb 07, 2024",43630.0,43660.0,43630.0,43649.0,0.4103166
"Feb 08, 2024",45305.0,45327.0,45305.0,45325.0,0.93524154
"Feb 09, 2024",47600.0,47612.0,47567.0,47567.0,0.03209862
"Feb 10, 2024",47353.0,47360.0,47353.0,47360.0,0.2468785
"Feb 11, 2024",48294.0,48295.0,48278.0,48278.0,0.01812925
"Feb 12, 2024",49742.0,49752.0,49729.0,49739.0,0.46399824
"Feb 13, 2024",49125.0,49125.0,49100.0,49106.0,0.15761383
"Feb 14, 2024",51483.0,51495.0,51482.0,51491.0,0.80282293
"Feb 15, 2024",51997.0,51997.0,51979.0,51982.0,0.17300571
"Feb 16, 2024",51992.0,51997.0,51986.0,51994.0,0.07451316
"Feb 17, 2024",51283.0,51290.0,51283.0,51290.0,0.07163019
"Feb 18, 2024",51814.0,51820.0,51814.0,51819.0,0.02987849
"Feb 19, 2024",51932.0,51932.0,51916.0,51916.0,2.38805349
"Feb 20, 2024",51516.0,51529.0,51506.0,51511.0,0.57290262
"Feb 21, 2024",50838.0,50838.0,50681.0,50704.0,11.45888299
"Feb 22, 2024",51699.0,51699.0,51662.0,51667.0,1.14044753
"Feb 23, 2024",51094.0,51095.0,51094.0,51095.0,0.02690166
"Feb 24, 2024",51440.0,51472.0,51440.0,51472.0,0.12888532
"Feb 25, 2024",51571.0,51572.0,51571.0,51572.0,0.01956
"Feb 26, 2024",53635.0,53640.0,53594.0,53622.0,2.44014035
"Feb 27, 2024",57160.0,57190.0,57160.0,57180.0,0.63436288
"Feb 28, 2024",61130.0,61358.0,61130.0,61358.0,24.62655008
"Feb 29, 2024",60791.0,60848.0,60736.0,60823.0,0.29377178
"Mar 01, 2024",62363.0,62379.0,62350.0,62350.0,21.32908187
"Mar 02, 2024",62084.0,62114.0,62084.0,62114.0,2.88433292
"Mar 03, 2024",62865.0,62879.0,62844.0,62849.0,0.10427459
"Mar 04, 2024",66667.0,66697.0,66606.0,66645.0,4.48457827
"Mar 05, 2024",64021.0,64113.0,64008.0,64112.0,0.38270167
"Mar 06, 2024",67170.0,67170.0,67101.0,67137.0,0.58800354
"Mar 07, 2024",67703.0,67781.0,67689.0,67760.0,6.99428534
"Mar 08, 2024",68716.0,68771.0,68716.0,68755.0,3.4148269
"Mar 09, 2024",68417.0,68435.0,68415.0,68425.0,0.76376957
"Mar 10, 2024",69529.0,69529.0,69494.0,69509.0,0.15294401
"Mar 11, 2024",72074.0,72074.0,71947.0,72007.0,0.70254083
"Mar 12, 2024",71475.0,71475.0,71393.0,71417.0,0.88877399
"Mar 13, 2024",73484.0,73511.0,73353.0,73373.0,9.26985658
"Mar 14, 2024",69284.0,69586.0,69251.0,69535.0,6.50151555
"Mar 15, 2024",68980.0,69002.0,68857.0,68914.0,20.49572428
"Mar 16, 2024",66879.0,66960.0,66879.0,66960.0,0.12022207
"Mar 17, 2024",68505.0,68521.0,68459.0,68460.0,0.80186247
"Mar 18, 2024",66952.0,67063.0,66952.0,67063.0,0.9430584
"Mar 19, 2024",64382.0,64489.0,64381.0,64449.0,7.19768972
"Mar 20, 2024",65786.0,65846.0,65666.0,65666.0,0.13841617
"Mar 21, 2024",65205.0,65205.0,65055.0,65081.0,44.81096559
"Mar 22, 2024",63884.0,63951.0,63874.0,63891.0,3.46316741
"Mar 23, 2024",64961.0,64961.0,64935.0,64935.0,0.4132447
"Mar 24, 2024",65884.0,65885.0,65805.0,65805.0,0.61460976
"Mar 25, 2024",71095.0,71213.0,71070.0,71185.0,8.20732952
"Mar 26, 2024",69456.0,69574.0,69425.0,69488.0,12.42239241
"Mar 27, 2024",68579.0,68682.0,68579.0,68678.0,1.63415946
"Mar 28, 2024",70850.0,70899.0,70806.0,70821.0,0.15432717
"Mar 29, 2024",69702.0,69738.0,69697.0,69730.0,1.75895796
"Mar 30, 2024",69904.0,69933.0,69904.0,69913.0,0.44070603
"Mar 31, 2024",71088.0,71106.0,71085.0,71091.0,0.59329752
"Apr 01, 2024",69720.0,69727.0,69618.0,69669.0,6.96610146
"Apr 02, 2024",65938.0,65958.0,65897.0,65912.0,2.60397995
"Apr 03, 2024",65831.0,65863.0,65822.0,65837.0,1.97566052
"Apr 04, 2024",68520.0,68598.0,68520.0,68598.0,5.82676952
"Apr 05, 2024",67412.0,67452.0,67392.0,67401.0,3.81128206
"Apr 06, 2024",68298.0,68298.0,68266.0,68266.0,0.81048617
"Apr 07, 2024",69073.0,69074.0,68996.0,69046.0,0.54879527
"Apr 08, 2024",71778.0,71787.0,71743.0,71767.0,0.14855635
"Apr 09, 2024",68939.0,69003.0,68939.0,69000.0,0.06399475
"Apr 10, 2024",70075.0,70075.0,69994.0,69994.0,0.79616506
"Apr 11, 2024",70483.0,70542.0,70469.0,70529.0,4.66567912
"Apr 12, 2024",66861.0,66861.0,66731.0,66815.0,2.60892648
"Apr 13, 2024",64759.0,64929.0,64733.0,64862.0,3.54266485
"Apr 14, 2024",64219.0,64219.0,64150.0,64192.0,0.26646829
"Apr 15, 2024",63316.0,63453.0,63313.0,63453.0,0.64920155
"Apr 16, 2024",62717.0,62728.0,62698.0,62728.0,0.05570324
"Apr 17, 2024",60996.0,61132.0,60968.0,61060.0,5.73030645
"Apr 18, 2024",63545.0,63545.0,63427.0,63442.0,0.45120357
"Apr 19, 2024",64341.0,64341.0,64249.0,64275.0,1.28263927
"Apr 20, 2024",64918.0,64925.0,64909.0,64915.0,0.08712279
"Apr 21, 2024",64553.0,64568.0,64392.0,64423.0,27.01273248
"Apr 22, 2024",66558.0,66566.0,66535.0,66536.0,0.79845315
"Apr 23, 2024",66485.0,66485.0,66441.0,66454.0,0.1712254
"Apr 24, 2024",63946.0,64085.0,63946.0,64085.0,0.24576805
"Apr 25, 2024",64713.0,64770.0,64701.0,64770.0,0.09034538
"Apr 26, 2024",63719.0,63843.0,63718.0,63843.0,1.06874905
"Apr 27, 2024",63317.0,63329.0,63317.0,63328.0,0.01294862
"Apr 28, 2024",63707.0,63707.0,63676.0,63689.0,2.76359406
"Apr 29, 2024",62965.0,63000.0,62940.0,62985.0,8.21395184
"Apr 30, 2024",59160.0,59588.0,59160.0,59574.0,3.40876697
"May 01, 2024",56879.0,57080.0,56879.0,57080.0,7.95345043
"May 02, 2024",59341.0,59341.0,59292.0,59299.0,0.39357599
"May 03, 2024",62100.0,62132.0,62033.0,62033.0,0.20194623
"May 04, 2024",63923.0,63947.0,63923.0,63936.0,0.06102013
"May 05, 2024",63880.0,63880.0,63867.0,63867.0,0.01303814
"May 06, 2024",63218.0,63220.0,63190.0,63220.0,0.12112021
"May 07, 2024",63043.0,63056.0,63018.0,63018.0,0.04586931
"May 08, 2024",62147.0,62200.0,62147.0,62175.0,0.12359907
"May 09, 2024",62440.0,62470.0,62409.0,62412.0,0.11498093
"May 10, 2024",60644.0,60645.0,60599.0,60607.0,2.16030022
"May 11, 2024",61128.0,61138.0,61112.0,61112.0,0.01974382
"May 12, 2024",61388.0,61413.0,61388.0,61404.0,0.20526768
"May 13, 2024",63166.0,63177.0,63116.0,63116.0,0.47799538
"May 14, 2024",61556.0,61559.0,61523.0,61528.0,0.02476101
"May 15, 2024",66083.0,66144.0,66040.0,66057.0,2.67354289
"May 16, 2024",65214.0,65225.0,65200.0,65216.0,0.09642906
"May 17, 2024",67075.0,67075.0,66957.0,66957.0,3.44757648
"May 18, 2024",66935.0,66936.0,66908.0,66908.0,0.04531996
"May 19, 2024",66032.0,66109.0,66019.0,66109.0,0.32429432
"May 20, 2024",70057.0,70421.0,70057.0,70400.0,25.5399451
"May 21, 2024",69241.0,69259.0,69237.0,69237.0,0.04636753
"May 22, 2024",69664.0,69732.0,69664.0,69702.0,0.00985951
"May 23, 2024",67118.0,67118.0,66343.0,66564.0,71.52152382
"May 24, 2024",69110.0,69196.0,69110.0,69162.0,0.80719243
"May 25, 2024",69170.0,69170.0,69170.0,69170.0,0.0303602
"May 26, 2024",68864.0,68864.0,68863.0,68863.0,0.00195
"May 27, 2024",69188.0,69228.0,69125.0,69127.0,0.21927021
"May 28, 2024",68341.0,68371.0,68299.0,68358.0,10.80101802
"May 29, 2024",67199.0,67254.0,67192.0,67218.0,8.80770526
"May 30, 2024",68648.0,68648.0,68503.0,68514.0,0.12071735
"May 31, 2024",67584.0,67662.0,67584.0,67654.0,1.32095723
"Jun 01, 2024",67684.0,67693.0,67678.0,67692.0,0.08443187
"Jun 02, 2024",67700.0,67716.0,67697.0,67716.0,0.1305759
"Jun 03, 2024",69190.0,69214.0,69146.0,69173.0,0.77977335
"Jun 04, 2024",70444.0,70444.0,70369.0,70390.0,3.93994163
"Jun 05, 2024",71312.0,71367.0,71312.0,71344.0,0.19617331
"Jun 06, 2024",70451.0,70452.0,70386.0,70409.0,7.68685981
"Jun 07, 2024",69213.0,69213.0,69150.0,69179.0,0.34428248
"Jun 08, 2024",69456.0,69456.0,69455.0,69456.0,0.20664297
"Jun 09, 2024",69713.0,69721.0,69713.0,69721.0,0.21217734
"Jun 10, 2024",69488.0,69488.0,69417.0,69437.0,0.34370195
"Jun 11, 2024",67320.0,67352.0,67306.0,67320.0,0.22235764
"Jun 12, 2024",67543.0,67555.0,67467.0,67486.0,1.46380834
"Jun 13, 2024",66577.0,66614.0,66551.0,66614.0,1.42308526
"Jun 14, 2024",65486.0,65513.0,65432.0,65479.0,3.73611538
"Jun 15, 2024",66113.0,66114.0,66100.0,66100.0,0.19597764
"Jun 16, 2024",66501.0,66501.0,66501.0,66501.0,0.02255851
"Jun 17, 2024",66660.0,66722.0,66625.0,66722.0,1.3017235
"Jun 18, 2024",64371.0,64457.0,64289.0,64289.0,0.72403913
"Jun 19, 2024",64855.0,64882.0,64855.0,64882.0,0.00165081
"Jun 20, 2024",65042.0,65048.0,64992.0,65044.0,13.62701505
"Jun 21, 2024",64195.0,64298.0,64195.0,64298.0,6.75296866
"Jun 22, 2024",64275.0,64281.0,64275.0,64281.0,0.01904265
"Jun 23, 2024",64121.0,64121.0,64109.0,64109.0,0.14138001
"Jun 24, 2024",59272.0,59606.0,59221.0,59537.0,4.26660917
"Jun 25, 2024",62026.0,62082.0,62010.0,62082.0,3.56996943
"Jun 26, 2024",60954.0,60989.0,60919.0,60988.0,0.11819764
"Jun 27, 2024",61380.0,61401.0,61380.0,61401.0,0.24344867
"Jun 28, 2024",59980.0,60069.0,59923.0,60069.0,2.85298658
"Jun 29, 2024",60958.0,60958.0,60933.0,60933.0,0.27007887
"Jun 30, 2024",61931.0,61943.0,61925.0,61925.0,0.95277841
"Jul 01, 2024",63167.0,63167.0,63118.0,63118.0,0.17282031
"Jul 02, 2024",61902.0,61902.0,61864.0,61864.0,0.00388181
"Jul 03, 2024",59623.0,59694.0,59623.0,59669.0,0.9018773
"Jul 04, 2024",58251.0,58267.0,58250.0,58250.0,0.0046152
"Jul 05, 2024",56454.0,56498.0,56454.0,56498.0,0.12594861
"Jul 06, 2024",57847.0,57847.0,57840.0,57843.0,0.08976038
"Jul 07, 2024",57139.0,57139.0,57112.0,57112.0,0.03185
"Jul 08, 2024",56493.0,56493.0,56449.0,56449.0,0.04166923
"Jul 09, 2024",57874.0,57874.0,57848.0,57848.0,0.20408786
"Jul 10, 2024",57398.0,57411.0,57396.0,57411.0,1.12422742
"Jul 11, 2024",57370.0,57397.0,57357.0,57397.0,2.68939378
"Jul 12, 2024",57601.0,57666.0,57601.0,57666.0,0.17479185
"Jul 13, 2024",58616.0,58616.0,58613.0,58613.0,0.01438621
"Jul 14, 2024",59929.0,59929.0,59929.0,59929.0,0.00796549
"Jul 15, 2024",63435.0,63466.0,63397.0,63423.0,1.7306994
"Jul 16, 2024",65205.0,65205.0,65121.0,65140.0,0.05035433
"Jul 17, 2024",64632.0,64632.0,64560.0,64568.0,1.20106626
"Jul 18, 2024",63540.0,63569.0,63516.0,63516.0,0.00965962
"Jul 19, 2024",67213.0,67264.0,66999.0,67019.0,32.72841175
"Jul 20, 2024",67261.0,67287.0,67261.0,67278.0,0.42860499
"Jul 21, 2024",67452.0,67489.0,67429.0,67443.0,0.32178155
"Jul 22, 2024",68276.0,68298.0,68198.0,68198.0,1.28897547
"Jul 23, 2024",65540.0,65612.0,65532.0,65532.0,0.18515167
"Jul 24, 2024",65652.0,65765.0,65652.0,65735.0,0.19706164
"Jul 25, 2024",64674.0,64707.0,64670.0,64677.0,1.3890447
"Jul 26, 2024",68003.0,68025.0,67940.0,67944.0,5.73930214
"Jul 27, 2024",68266.0,68266.0,67974.0,67994.0,3.71986438
"Jul 28, 2024",68108.0,68151.0,68108.0,68151.0,0.0176101
"Jul 29, 2024",67286.0,67293.0,67255.0,67270.0,1.28141952
"Jul 30, 2024",65887.0,65941.0,65887.0,65941.0,1.48996028
"Jul 31, 2024",65228.0,65234.0,65153.0,65184.0,0.16481335
"Aug 01, 2024",63340.0,63382.0,63326.0,63366.0,0.87965787
"Aug 02, 2024",62560.0,62636.0,62559.0,62636.0,2.24263514
"Aug 03, 2024",60206.0,60265.0,60199.0,60265.0,1.63946557
"Aug 04, 2024",59240.0,59276.0,59198.0,59248.0,0.46018165
"Aug 05, 2024",53483.0,53691.0,53483.0,53614.0,6.46217869
"Aug 06, 2024",56761.0,56794.0,56729.0,56765.0,4.28088196
"Aug 07, 2024",54726.0,54844.0,54719.0,54844.0,2.11871211
"Aug 08, 2024",59472.0,59490.0,59432.0,59490.0,1.14632864
"Aug 09, 2024",60706.0,60738.0,60662.0,60734.0,1.5506822
"Aug 10, 2024",61026.0,61047.0,61026.0,61047.0,0.10342802
"Aug 11, 2024",59634.0,59636.0,59624.0,59627.0,0.00836829
"Aug 12, 2024",59059.0,59088.0,58994.0,59069.0,9.59116286
"Aug 13, 2024",60844.0,60883.0,60794.0,60867.0,1.6055291
"Aug 14, 2024",58895.0,58956.0,58895.0,58950.0,1.14218145
"Aug 15, 2024",57062.0,57100.0,57043.0,57099.0,0.19033989
"Aug 16, 2024",59696.0,59738.0,59687.0,59693.0,1.80009215
"Aug 17, 2024",59473.0,59494.0,59473.0,59476.0,0.63817777
"Aug 18, 2024",59717.0,59718.0,59714.0,59717.0,0.21829744
"Aug 19, 2024",58982.0,59007.0,58949.0,58981.0,1.47337542
"Aug 20, 2024",59473.0,59473.0,59473.0,59473.0,0.0
"Aug 21, 2024",61622.0,61695.0,61622.0,61683.0,0.51443938
"Aug 22, 2024",60303.0,60310.0,60303.0,60310.0,0.00295526
"Aug 23, 2024",63656.0,63672.0,63632.0,63642.0,1.11112654
"Aug 24, 2024",64230.0,64230.0,64217.0,64217.0,0.45842434
"Aug 25, 2024",64213.0,64222.0,64213.0,64222.0,0.0117151
"Aug 26, 2024",63340.0,63356.0,63313.0,63313.0,0.07051954
"Aug 27, 2024",62097.0,62099.0,62059.0,62059.0,2.43474728
"Aug 28, 2024",58905.0,58972.0,58905.0,58940.0,1.11684842
"Aug 29, 2024",59265.0,59286.0,59240.0,59285.0,4.77004943
"Aug 30, 2024",58693.0,58789.0,58693.0,58789.0,0.38759966
"Aug 31, 2024",58857.0,58862.0,58857.0,58860.0,0.27122342
"Sep 01, 2024",58498.0,58506.0,58498.0,58504.0,0.03377257
"Sep 02, 2024",58460.0,58462.0,58460.0,58462.0,0.00041714
"Sep 03, 2024",58024.0,58067.0,58024.0,58067.0,0.90562459
"Sep 04, 2024",58060.0,58061.0,58060.0,58061.0,0.00179253
"Sep 05, 2024",56039.0,56047.0,55975.0,56022.0,29.0365306
"Sep 06, 2024",53478.0,53517.0,53460.0,53509.0,0.76849686
"Sep 07, 2024",54410.0,54416.0,54396.0,54416.0,0.74298366
"Sep 08, 2024",54340.0,54359.0,54340.0,54348.0,0.20479257
"Sep 09, 2024",57102.0,57145.0,57022.0,57022.0,7.62514104
"Sep 10, 2024",57960.0,57974.0,57904.0,57940.0,0.13132445
"Sep 11, 2024",57611.0,57639.0,57562.0,57578.0,0.44028168
"Sep 12, 2024",58394.0,58394.0,58309.0,58329.0,0.01915518
"Sep 13, 2024",60551.0,60613.0,60551.0,60573.0,2.03984961
"Sep 14, 2024",60012.0,60019.0,60012.0,60013.0,0.96971085
"Sep 15, 2024",59121.0,59142.0,59087.0,59106.0,0.10520073
"Sep 16, 2024",58208.0,58208.0,58183.0,58185.0,0.52509019
"Sep 18, 2024",61765.0,61840.0,61749.0,61750.0,25.34796922
"Sep 20, 2024",63211.0,63211.0,63211.0,63211.0,0.0
"Sep 22, 2024",63577.0,63608.0,63577.0,63608.0,0.03034314
"Sep 24, 2024",64291.0,64291.0,64291.0,64291.0,0.00081515
"Sep 26, 2024",65175.0,65175.0,65175.0,65175.0,0.0
"Sep 28, 2024",65875.0,65875.0,65872.0,65872.0,0.03059197
"Sep 30, 2024",63331.0,63400.0,63321.0,63400.0,8.82802573
"Oct 02, 2024",60627.0,60635.0,60624.0,60633.0,0.58886729
"Oct 04, 2024",62080.0,62081.0,62080.0,62081.0,0.01426786
"Oct 06, 2024",62831.0,62831.0,62804.0,62813.0,0.01989
"Oct 08, 2024",62114.0,62123.0,62112.0,62119.0,0.03468217
"Oct 10, 2024",60278.0,60278.0,60263.0,60263.0,0.23155037
"Oct 12, 2024",63193.0,63203.0,63179.0,63203.0,0.04188372
"Oct 14, 2024",66070.0,66118.0,66070.0,66098.0,0.48348301
"Oct 16, 2024",67608.0,67636.0,67608.0,67635.0,0.45809599
"Oct 18, 2024",68420.0,68434.0,68420.0,68420.0,0.12167306
"Oct 20, 2024",69011.0,69015.0,69011.0,69015.0,0.0064931
"Oct 22, 2024",67382.0,67409.0,67373.0,67373.0,9.35173221
"Oct 24, 2024",68155.0,68209.0,68155.0,68208.0,0.39045626
"Oct 26, 2024",67009.0,67014.0,67009.0,67013.0,0.29802977
"Oct 28, 2024",69918.0,69957.0,69918.0,69956.0,14.57061248
"Oct 30, 2024",72330.0,72346.0,72320.0,72346.0,0.48748413
"Nov 01, 2024",69468.0,69474.0,69468.0,69474.0,0.00707409
"Nov 03, 2024",68738.0,68738.0,68709.0,68709.0,1.17397616
"Nov 05, 2024",69396.0,69417.0,69362.0,69417.0,0.0099593
"Nov 07, 2024",75918.0,75980.0,75918.0,75962.0,0.03506986
"Nov 09, 2024",76707.0,76752.0,76707.0,76749.0,0.34040518
"Nov 11, 2024",88771.0,88935.0,88726.0,88908.0,1.65185205
"Nov 13, 2024",90498.0,90626.0,90498.0,90566.0,0.120893
"Nov 15, 2024",91069.0,91135.0,91046.0,91135.0,0.67715252
"Nov 17, 2024",89865.0,89871.0,89824.0,89824.0,0.75202163
"Nov 19, 2024",92434.0,92479.0,92395.0,92461.0,2.84128712
"Nov 21, 2024",98451.0,98547.0,98442.0,98525.0,1.16800822
"Nov 23, 2024",97765.0,97765.0,97759.0,97759.0,0.38455897
"Nov 25, 2024",93006.0,93142.0,92942.0,92942.0,1.72916909
"Nov 27, 2024",95945.0,95987.0,95935.0,95935.0,17.05922179
"Nov 29, 2024",97510.0,97510.0,97482.0,97482.0,0.00776296
"Dec 01, 2024",97260.0,97304.0,97254.0,97295.0,0.07746152
"Dec 03, 2024",95926.0,96053.0,95926.0,96051.0,0.10288751
"Dec 05, 2024",96968.0,97092.0,96968.0,97086.0,0.08249535
"Dec 07, 2024",99969.0,99969.0,99967.0,99967.0,0.15852389
"Dec 09, 2024",97318.0,97340.0,97277.0,97340.0,0.00383358
"Dec 11, 2024",101238.0,101265.0,101238.0,101265.0,0.07352927
"Dec 13, 2024",101433.0,101433.0,101413.0,101433.0,0.08731056
"Dec 15, 2024",104476.0,104664.0,104476.0,104536.0,2.70972744
"Dec 17, 2024",106187.0,106187.0,106187.0,106187.0,0.0
"Dec 19, 2024",97416.0,97497.0,97416.0,97497.0,0.76687497
"Dec 21, 2024",97245.0,97248.0,97229.0,97248.0,0.03768182
"Dec 23, 2024",94750.0,94750.0,94691.0,94691.0,0.20840256
"Dec 25, 2024",99357.0,99439.0,99357.0,99439.0,0.01227403
"Dec 27, 2024",94159.0,94159.0,94118.0,94148.0,0.01505155
"Dec 29, 2024",93564.0,93564.0,93505.0,93505.0,0.08203732
"Dec 31, 2024",93347.0,93395.0,93347.0,93395.0,0.01615008
"Jan 02, 2025",96895.0,96895.0,96895.0,96895.0,0.32605166
"Jan 04, 2025",98218.0,98251.0,98218.0,98251.0,0.21588713
"Jan 06, 2025",102278.0,102291.0,102263.0,102263.0,0.52310682
"Jan 08, 2025",95034.0,95034.0,94961.0,94999.0,0.60642083
"Jan 10, 2025",94702.0,94702.0,94678.0,94685.0,3.40728732
"Jan 12, 2025",94498.0,94510.0,94484.0,94510.0,0.66473841
"Jan 14, 2025",96560.0,96576.0,96560.0,96576.0,0.01406795
"Jan 16, 2025",99975.0,99984.0,99968.0,99984.0,0.24106492
"Jan 18, 2025",104432.0,104432.0,104369.0,104381.0,0.03979145
"Jan 20, 2025",102155.0,102253.0,102013.0,102174.0,0.16363511
"Jan 22, 2025",103659.0,103659.0,103613.0,103613.0,0.01125743
"Jan 24, 2025",104855.0,104855.0,104711.0,104711.0,0.60388085
"Jan 26, 2025",102573.0,102604.0,102507.0,102514.0,0.47449501
